time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
106.04000000,0.05320295,7993,0.01925097,0.00000000,0,0.00000058,353458,355434,3363,0.00124152
106.14000000,0.05697024,7969,0.01872894,0.00000000,0,0.00000080,355434,355838,1092,0.00123073
106.23500000,0.04928353,8068,0.01156886,0.00000000,0,0.00000086,355838,356124,738,0.00132860
106.34000000,0.04916280,7989,0.01373180,0.00000000,0,0.00000069,356124,356393,865,0.00121459
106.44000000,0.05075403,8035,0.01457580,0.00000000,0,0.00000073,356393,357039,1800,0.00136415
106.54000000,0.04876955,8008,0.01424062,0.00000000,0,0.00000043,357039,357369,1124,0.00243948
106.64000000,0.05104010,8014,0.01468178,0.00000000,0,0.00000059,357369,358007,1655,0.00213808
106.74000000,0.04997919,8035,0.01485965,0.00000000,0,0.00000067,358007,358340,1248,0.00209347
106.84000000,0.05048812,8005,0.01400662,0.00000000,0,0.00000068,358340,358812,1496,0.00121928
106.94000000,0.05128211,7998,0.01550278,0.00000000,0,0.00000100,358812,359175,1269,0.00205530
107.04000000,0.04875966,8034,0.01172856,0.00000000,0,0.00000067,359175,359212,623,0.00134567
107.14000000,0.05178654,8005,0.01694989,0.00000000,0,0.00000057,359212,360258,2432,0.00124112
107.24000000,0.04901818,8028,0.01239184,0.00000000,0,0.00000048,360258,360529,745,0.00134666
107.34000000,0.04876859,7983,0.01340971,0.00000000,0,0.00000057,360529,360646,687,0.00208725
107.44000000,0.04854701,7995,0.01134685,0.00000000,0,0.00000056,360646,360691,433,0.00213526
107.54000000,0.06484073,8017,0.01256116,0.00000000,0,0.00000062,360691,360932,569,0.00130452
107.64000000,0.04978883,8014,0.01424274,0.00000000,0,0.00000058,360932,361270,937,0.00134896
107.74000000,0.05145395,8058,0.01364351,0.00000000,0,0.00000044,361270,361394,1389,0.00127844
107.84000000,0.04862761,8008,0.01297782,0.00000000,0,0.00000035,361394,361579,473,0.00124446
107.94000000,0.04832584,8008,0.01108099,0.00000000,0,0.00000064,361579,361575,263,0.00130990
108.04000000,0.04772296,8010,0.01213258,0.00000000,0,0.00000063,361575,361670,373,0.00127187
108.14000000,0.05000604,8009,0.01205169,0.00000000,0,0.00000056,361670,361686,553,0.00124705
108.24000000,0.04856704,8005,0.01259018,0.00000000,0,0.00000082,361686,361887,574,0.00121825
108.34000000,0.04938865,8001,0.01212660,0.00000000,0,0.00000063,361887,362111,667,0.00123819
108.44000000,0.04675075,8006,0.01128249,0.00000000,0,0.00000051,362111,362170,207,0.00126215
108.54000000,0.04855503,8033,0.01114926,0.00000000,0,0.00000059,362170,362144,230,0.00219760
108.64000000,0.04469319,7990,0.01083049,0.00000000,0,0.00000056,362144,362176,240,0.00128187
108.74000000,0.04843575,8019,0.01131291,0.00000000,0,0.00000024,362176,362210,366,0.00123095
108.84000000,0.04721042,7956,0.01170774,0.00000000,0,0.00000047,362210,362193,210,0.00158139
108.94000000,0.04915766,8015,0.01087218,0.00000000,0,0.00000038,362193,362195,196,0.00122494
109.04000000,0.04850133,7996,0.01201913,0.00000000,0,0.00000091,362195,362252,236,0.00121817
109.14000000,0.04806241,7966,0.01035177,0.00000000,0,0.00000087,362252,362221,120,0.00121911
109.24000000,0.04815856,8012,0.01091935,0.00000000,0,0.00000052,362221,362258,241,0.00122981
109.34000000,0.04815426,7996,0.01172261,0.00000000,0,0.00000099,362258,362306,120,0.00126369
109.44000000,0.04741349,8030,0.01131892,0.00000000,0,0.00000089,362306,362342,143,0.00209296
109.54000000,0.04774968,8028,0.01045392,0.00000000,0,0.00000079,362342,362350,173,0.00226270
109.64000000,0.04902528,8023,0.01192676,0.00000000,0,0.00000082,362350,362414,223,0.00120563
109.74000000,0.04850735,7983,0.01120901,0.00000000,0,0.00000050,362414,362424,281,0.00202960
109.84000000,0.04666113,8009,0.01106635,0.00000000,0,0.00000055,362424,362431,115,0.00210079
109.94000000,0.04800463,8015,0.01046674,0.00000000,0,0.00000062,362431,362455,139,0.00123180
110.04000000,0.04769428,8043,0.01054094,0.00000000,0,0.00000058,362455,362453,115,0.00206429
110.14000000,0.05012589,7996,0.01305144,0.00000000,0,0.00000062,362453,362448,263,0.00123728
110.24000000,0.04856816,8052,0.01065129,0.00000000,0,0.00000064,362448,362459,152,0.00129521
110.34000000,0.04797524,7980,0.01218953,0.00000000,0,0.00000049,362459,362439,108,0.00121817
110.44000000,0.04771820,8029,0.01177450,0.00000000,0,0.00000052,362439,362450,167,0.00121061
110.54000000,0.04824669,8016,0.01211378,0.00000000,0,0.00000067,362450,362500,301,0.00206202
110.64000000,0.04843551,7983,0.01131981,0.00000000,0,0.00000051,362500,362629,356,0.00204527
110.74000000,0.04852621,7978,0.01159209,0.00000000,0,0.00000083,362629,362642,109,0.00125607
110.84000000,0.04762008,8020,0.01054974,0.00000000,0,0.00000079,362642,362665,112,0.00126919
110.94000000,0.04765004,7967,0.01214278,0.00000000,0,0.00000063,362665,362743,193,0.00224715
111.04000000,0.04839418,8008,0.01183998,0.00000000,0,0.00000082,362743,362793,123,0.00123962
111.14000000,0.04775692,8004,0.01055200,0.00000000,0,0.00000067,362793,362813,99,0.00215997
111.23500000,0.04855877,8071,0.01077543,0.00000000,0,0.00000044,362813,362832,121,0.00122308
111.34000000,0.04804903,7993,0.01064080,0.00000000,0,0.00000055,362832,362848,98,0.00126470
111.44000000,0.04785474,8028,0.01057111,0.00000000,0,0.00000077,362848,362864,163,0.00208304
111.54000000,0.04812414,8002,0.01073722,0.00000000,0,0.00000043,362864,362893,92,0.00121961
111.64000000,0.04774706,8017,0.01132548,0.00000000,0,0.00000069,362893,362951,210,0.00121098
111.74000000,0.04861660,8009,0.01111337,0.00000000,0,0.00000050,362951,362992,288,0.00132911
111.84000000,0.04875296,8030,0.01125819,0.00000000,0,0.00000040,362992,363028,334,0.00123260
111.94000000,0.04759871,7983,0.01169401,0.00000000,0,0.00000050,363028,363068,163,0.00126539
112.04000000,0.04749417,8027,0.01042879,0.00000000,0,0.00000057,363068,363078,97,0.00206463
112.14000000,0.04675494,7988,0.01084154,0.00000000,0,0.00000051,363078,363089,87,0.00122806
112.24000000,0.04863361,8011,0.01095316,0.00000000,0,0.00000050,363089,363123,106,0.00120406
112.34000000,0.04631864,8032,0.01095554,0.00000000,0,0.00000056,363123,363138,118,0.00129428
112.44000000,0.04808981,8027,0.01088906,0.00000000,0,0.00000090,363138,363116,149,0.00125974
112.53500000,0.04810788,7992,0.01068439,0.00000000,0,0.00000055,363116,363126,60,0.00119727
112.64000000,0.04808798,8050,0.01052878,0.00000000,0,0.00000064,363126,363147,128,0.00120457
112.73500000,0.04844204,8016,0.01056021,0.00000000,0,0.00000035,363147,363139,74,0.00123662
112.84000000,0.04788998,8038,0.01040110,0.00000000,0,0.00000042,363139,363141,75,0.00129531
112.94000000,0.04697298,8043,0.01112541,0.00000000,0,0.00000053,363141,363135,152,0.00126962
113.04000000,0.04831977,8010,0.01099127,0.00000000,0,0.00000062,363135,363180,216,0.00125264
113.14000000,0.04852881,7992,0.01191711,0.00000000,0,0.00000080,363180,363194,70,0.00129510
113.24000000,0.04797093,7970,0.01074378,0.00000000,0,0.00000068,363194,363187,86,0.00123510
113.34000000,0.04781106,8053,0.01001963,0.00000000,0,0.00000052,363187,363204,75,0.00126296
113.44000000,0.04925861,8014,0.01199906,0.00000000,0,0.00000060,363204,363235,106,0.00121931
113.54000000,0.04739173,8025,0.01031585,0.00000000,0,0.00000061,363235,363232,57,0.00202758
113.64000000,0.04744261,8005,0.01152195,0.00000000,0,0.00000040,363232,363222,139,0.00121867
113.74000000,0.04827387,7996,0.01053694,0.00000000,0,0.00000051,363222,363271,137,0.00214179
113.84000000,0.04691847,8016,0.01119092,0.00000000,0,0.00000065,363271,363285,124,0.00209114
113.94000000,0.04802834,7985,0.01070762,0.00000000,0,0.00000059,363285,363285,73,0.00198928
114.04000000,0.04729925,8029,0.01135202,0.00000000,0,0.00000061,363285,363274,107,0.00120481
114.14000000,0.04841735,8011,0.01083788,0.00000000,0,0.00000068,363274,363317,103,0.00123775
114.24000000,0.05622152,8047,0.01681527,0.00000000,0,0.00000078,363317,363324,118,0.00123119
114.34000000,0.05589753,7975,0.01619029,0.00000000,0,0.00000080,363324,363329,86,0.00123529
114.44000000,0.05458348,8021,0.01496032,0.00000000,0,0.00000083,363329,363395,183,0.00212618
114.54000000,0.04895508,8007,0.01240235,0.00000000,0,0.00000067,363395,363417,226,0.00120663
114.64000000,0.04947048,7991,0.01196716,0.00000000,0,0.00000053,363417,363515,529,0.00211364
114.74000000,0.04618910,8033,0.01107073,0.00000000,0,0.00000051,363515,363560,108,0.00207182
114.84000000,0.04833932,7983,0.01043392,0.00000000,0,0.00000031,363560,363569,68,0.00213553
114.94000000,0.04811830,8027,0.01021870,0.00000000,0,0.00000050,363569,363587,70,0.00208104
115.04000000,0.05643219,7987,0.01843821,0.00000000,0,0.00000085,363587,363586,99,0.00121564
115.14500000,0.04923306,8033,0.01291340,0.00000000,0,0.00000053,363586,363617,121,0.00126867
115.24000000,0.05578647,7989,0.01664963,0.00000000,0,0.00000063,363617,363596,88,0.00124543
115.34000000,0.04818396,8001,0.01193176,0.00000000,0,0.00000096,363596,363626,90,0.00122957
115.44000000,0.04804477,8009,0.01072148,0.00000000,0,0.00000056,363626,363646,217,0.00207674
115.54000000,0.05100186,7952,0.01270584,0.00000000,0,0.00000064,363646,363634,50,0.00128013
115.64000000,0.05572376,8005,0.01648492,0.00000000,0,0.00000051,363634,363656,60,0.00226108
115.74000000,0.04687511,8020,0.01121488,0.00000000,0,0.00000054,363656,363614,94,0.00210239
115.84000000,0.04793929,8041,0.01057413,0.00000000,0,0.00000057,363614,363636,127,0.00119700
115.94000000,0.04748315,8051,0.01113004,0.00000000,0,0.00000051,363636,363633,74,0.00213112
116.04000000,0.04830144,7976,0.01077498,0.00000000,0,0.00000067,363633,363631,78,0.00122439
116.14000000,0.04708249,7982,0.01084490,0.00000000,0,0.00000061,363631,363669,109,0.00189715
116.24000000,0.04857442,8021,0.01069475,0.00000000,0,0.00000058,363669,363645,71,0.00120115
116.34000000,0.05213694,8040,0.01040494,0.00000000,0,0.00000064,363645,363659,36,0.00123656
116.43500000,0.04915420,8042,0.01059249,0.00000000,0,0.00000048,363659,363694,67,0.00120654
116.54000000,0.04835956,7943,0.01052205,0.00000000,0,0.00000078,363694,363724,90,0.00119893
116.64000000,0.04764771,8034,0.01170573,0.00000000,0,0.00000058,363724,363734,86,0.00125976
116.74000000,0.04748304,7997,0.01117256,0.00000000,0,0.00000042,363734,363757,72,0.00121431
116.84000000,0.04836125,7958,0.01061199,0.00000000,0,0.00000053,363757,363651,121,0.00118390
116.94000000,0.05656103,7992,0.01686065,0.00000000,0,0.00000082,363651,363698,150,0.00207002
117.04000000,0.04771343,8030,0.01151319,0.00000000,0,0.00000055,363698,363801,234,0.00124043
117.14000000,0.04835051,8000,0.01065968,0.00000000,0,0.00000092,363801,363850,171,0.00121376
117.24000000,0.04868700,7957,0.01045644,0.00000000,0,0.00000050,363850,363809,52,0.00125690
117.34000000,0.04794918,8059,0.01035104,0.00000000,0,0.00000053,363809,363822,61,0.00202093
117.44000000,0.04710483,8036,0.01144340,0.00000000,0,0.00000050,363822,363823,78,0.00121935
117.54000000,0.04804902,8011,0.01060260,0.00000000,0,0.00000037,363823,363825,56,0.00137336
117.64000000,0.04818080,7995,0.01072997,0.00000000,0,0.00000054,363825,363791,93,0.00120898
117.74000000,0.04777270,8004,0.01105663,0.00000000,0,0.00000100,363791,363804,52,0.00123630
117.84000000,0.04810723,8026,0.01055242,0.00000000,0,0.00000058,363804,363803,114,0.00123304
117.94000000,0.04574468,8008,0.01083046,0.00000000,0,0.00000041,363803,363813,160,0.00124356
118.04000000,0.05383097,7971,0.01144532,0.00000000,0,0.00000062,363813,363705,336,0.00122400
118.14000000,0.07068406,7989,0.01034891,0.00000000,0,0.00000111,363705,363718,67,0.00201153
118.24000000,0.05407832,8022,0.01220149,0.00000000,0,0.00000103,363718,363726,71,0.00125830
118.34000000,0.04894462,7948,0.01079219,0.00000000,0,0.00000058,363726,363701,150,0.00122932
118.44000000,0.04679240,8009,0.01101961,0.00000000,0,0.00000059,363701,363685,102,0.00209915
118.54000000,0.04965495,7974,0.01091869,0.00000000,0,0.00000052,363685,363761,246,0.00121729
118.64000000,0.04917172,7996,0.01255271,0.00000000,0,0.00000054,363761,363774,63,0.00201104
118.74000000,0.04759408,7963,0.01120566,0.00000000,0,0.00000063,363774,363788,49,0.00124714
118.84000000,0.04893271,7988,0.01114328,0.00000000,0,0.00000077,363788,363779,112,0.00120619
118.94000000,0.04913065,7964,0.01213506,0.00000000,0,0.00000090,363779,363741,100,0.00125252
119.04000000,0.04964778,7997,0.01126209,0.00000000,0,0.00000078,363741,363782,223,0.00127332
119.14000000,0.04868753,7994,0.01132251,0.00000000,0,0.00000060,363782,363780,67,0.00120852
119.24000000,0.04918796,8017,0.01058475,0.00000000,0,0.00000050,363780,363795,54,0.00124042
119.34000000,0.04873768,8017,0.01037139,0.00000000,0,0.00000069,363795,363802,70,0.00207719
119.44000000,0.04828117,8033,0.01178226,0.00000000,0,0.00000055,363802,363808,45,0.00120374
119.54000000,0.05667771,8013,0.01869199,0.00000000,0,0.00000043,363808,363830,56,0.00211848
119.64000000,0.04954127,8011,0.01032533,0.00000000,0,0.00000066,363830,363841,45,0.00127608
119.74000000,0.04796192,8011,0.01043344,0.00000000,0,0.00000113,363841,363842,67,0.00210984
119.84000000,0.04783546,8003,0.01143554,0.00000000,0,0.00000072,363842,363822,89,0.00206402
119.94000000,0.04848017,8024,0.01028597,0.00000000,0,0.00000083,363822,363804,54,0.00131660
120.04000000,0.04736319,7992,0.01114768,0.00000000,0,0.00000056,363804,363776,42,0.00207449
120.14500000,0.04904759,8007,0.01273750,0.00000000,0,0.00000066,363776,363789,83,0.00123852
120.24000000,0.04805097,8003,0.01209976,0.00000000,0,0.00000056,363789,363788,62,0.00131061
120.34000000,0.04839438,7991,0.01076288,0.00000000,0,0.00000054,363788,363786,88,0.00206951
120.44000000,0.04921867,8023,0.01024802,0.00000000,0,0.00000090,363786,363772,62,0.00123394
120.54000000,0.04758470,8003,0.01124616,0.00000000,0,0.00000063,363772,363771,65,0.00128474
120.64000000,0.04785982,8057,0.01028256,0.00000000,0,0.00000047,363771,363791,73,0.00123245
120.74000000,0.04766265,8007,0.01153578,0.00000000,0,0.00000049,363791,363787,47,0.00122160
120.84000000,0.04829407,8001,0.01060526,0.00000000,0,0.00000057,363787,363793,72,0.00203588
120.94000000,0.04670212,8046,0.01092972,0.00000000,0,0.00000055,363793,363822,85,0.00122212
121.04000000,0.04829329,8006,0.01070606,0.00000000,0,0.00000050,363822,363829,82,0.00121100
121.14000000,0.04738212,8018,0.01111777,0.00000000,0,0.00000068,363829,363816,43,0.00126603
121.24500000,0.04810675,7991,0.01231093,0.00000000,0,0.00000055,363816,363801,91,0.00121054
121.34000000,0.04816425,8035,0.01029773,0.00000000,0,0.00000079,363801,363820,61,0.00123397
121.44000000,0.04698635,8012,0.01086580,0.00000000,0,0.00000051,363820,363823,67,0.00121872
121.54000000,0.04883667,7911,0.01066933,0.00000000,0,0.00000081,363823,363830,50,0.00128362
121.64000000,0.04766660,8019,0.01119224,0.00000000,0,0.00000055,363830,363826,102,0.00127137
121.74000000,0.04825460,8028,0.01071443,0.00000000,0,0.00000049,363826,363819,87,0.00121364
121.84000000,0.04712241,8014,0.01121253,0.00000000,0,0.00000065,363819,363858,110,0.00126899
121.94000000,0.04842735,8026,0.01099693,0.00000000,0,0.00000048,363858,363876,97,0.00224514
122.04000000,0.04720009,8012,0.01108794,0.00000000,0,0.00000063,363876,363860,51,0.00126091
122.14000000,0.04783208,7997,0.01149982,0.00000000,0,0.00000049,363860,363869,54,0.00122174
122.24000000,0.04802136,8011,0.01051929,0.00000000,0,0.00000055,363869,363896,88,0.00131778
122.34000000,0.04684998,8016,0.01126444,0.00000000,0,0.00000052,363896,363882,59,0.00121925
122.44000000,0.04796971,7988,0.01035551,0.00000000,0,0.00000056,363882,363890,31,0.00121704
122.54000000,0.04830648,8002,0.01180795,0.00000000,0,0.00000071,363890,363906,43,0.00122367
122.64000000,0.04718633,8049,0.01153366,0.00000000,0,0.00000070,363906,363917,42,0.00122160
122.74000000,0.04808992,8042,0.01014845,0.00000000,0,0.00000087,363917,363938,56,0.00124158
122.84000000,0.04792406,7963,0.01196707,0.00000000,0,0.00000047,363938,363942,34,0.00123331
122.94500000,0.04743521,8032,0.01113541,0.00000000,0,0.00000046,363942,363938,43,0.00127181
123.04000000,0.04813079,8017,0.01034225,0.00000000,0,0.00000041,363938,363941,36,0.00121083
123.14000000,0.04809764,7991,0.01026210,0.00000000,0,0.00000045,363941,363939,35,0.00121770
123.24000000,0.04690375,7999,0.01115485,0.00000000,0,0.00000041,363939,363954,55,0.00121853
123.34000000,0.04824910,8042,0.01069436,0.00000000,0,0.00000057,363954,363954,46,0.00121040
123.44000000,0.06807218,7963,0.02516284,0.00000000,0,0.00000069,363954,367366,5171,0.00120569
123.54000000,0.06510284,7948,0.02481072,0.00000000,0,0.00000093,367160,370698,4752,0.00121001
123.64000000,0.06898247,8060,0.02691246,0.00000000,0,0.00000052,370698,373605,4491,0.00126747
123.74000000,0.07385731,8005,0.03449320,0.00000000,0,0.00000050,373605,376713,4379,0.00121899
123.84000000,0.06242188,8022,0.02249752,0.00000000,0,0.00000074,376441,379113,4038,0.00214141
123.94000000,0.05695864,8023,0.01767366,0.00000000,0,0.00000062,379113,380140,2249,0.00223782
124.04500000,0.05827615,8046,0.01643178,0.00000000,0,0.00000074,380140,381658,2528,0.00137229
124.14000000,0.06274027,8099,0.02384380,0.00000000,0,0.00000076,381658,383351,4151,0.00151530
124.24000000,0.07365219,8167,0.03692777,0.00000000,0,0.00000055,383351,385843,3636,0.00209350
124.34000000,0.05899000,8284,0.01894341,0.00000000,0,0.00000057,385843,384220,3045,0.00127040
124.44000000,0.04877779,8360,0.01467313,0.00000000,0,0.00000101,384130,386548,2854,0.00131171
124.54000000,0.05046213,8602,0.01780783,0.00000000,0,0.00000052,386548,389330,3552,0.00121315
124.64000000,0.05934939,8764,0.02181030,0.00000000,0,0.00000044,389252,393596,5090,0.00120564
124.74000000,0.05335348,8826,0.01776126,0.00000000,0,0.00000045,393596,396749,3881,0.00128205
124.84000000,0.05806795,8989,0.01848939,0.00000000,0,0.00000066,396749,399726,3913,0.00124817
124.94000000,0.06117237,9161,0.02191966,0.00000000,0,0.00000058,399726,403778,4978,0.00120616
125.04000000,0.05896513,9219,0.02374403,0.00000000,0,0.00000055,403778,406908,4499,0.00125786
125.14000000,0.05761087,7494,0.02434128,0.00000000,0,0.00000041,406908,409865,4111,0.00125203
125.24000000,0.07075669,6757,0.03483545,0.00000000,0,0.00000050,409865,413492,4096,0.00206392
125.34000000,0.05165971,6309,0.01965430,0.00000000,0,0.00000074,413492,413411,3837,0.00125558
125.44000000,0.04879995,5939,0.01655315,0.00000000,0,0.00000049,413411,417143,4071,0.00121658
125.54000000,0.04071382,5689,0.01402973,0.00000000,0,0.00000043,417133,420069,3502,0.00119001
125.64000000,0.04757822,5627,0.01604660,0.00000000,0,0.00000054,420069,422841,3509,0.00116596
125.74000000,0.06642240,5632,0.02204397,0.00000000,0,0.00000055,422841,425261,3153,0.00115128
125.84000000,0.04948935,5658,0.01627374,0.00000000,0,0.00000062,425261,428995,4225,0.00196294
125.94500000,0.04856081,5511,0.01817605,0.00000000,0,0.00000051,428995,432166,3667,0.00190908
126.04500000,0.04267514,5490,0.01487707,0.00000000,0,0.00000047,432117,434928,3260,0.00114722
126.14000000,0.04385895,5592,0.01459726,0.00000000,0,0.00000031,434928,437061,2960,0.00191279
126.24000000,0.04342191,5592,0.01662296,0.00000000,0,0.00000045,437061,439048,2665,0.00191347
126.34000000,0.04304864,5796,0.01447099,0.00000000,0,0.00000049,438725,440849,2723,0.00189892
126.44000000,0.01860085,6422,0.00653425,0.00000000,0,0.00000047,440849,443074,2971,0.00117863
126.54000000,0.02133911,7808,0.00783265,0.00000000,0,0.00000072,443074,445474,3357,0.00112036
126.64000000,0.02131571,7998,0.00806998,0.00000000,0,0.00000039,445474,448169,3747,0.00120124
126.74000000,0.02048853,7749,0.00806180,0.00000000,0,0.00000043,448169,449946,2840,0.00114627
126.84500000,0.02594703,7428,0.00920075,0.00000000,0,0.00000076,449946,451707,2759,0.00120370
126.94000000,0.02445158,7254,0.00815736,0.00000000,0,0.00000073,451285,453163,2702,0.00118432
127.04000000,0.02107810,7197,0.00720738,0.00000000,0,0.00000043,453163,456011,3714,0.00123992
127.14000000,0.01996094,7260,0.00786142,0.00000000,0,0.00000050,456011,458483,3314,0.00119734
127.24000000,0.02195603,7450,0.00819365,0.00000000,0,0.00000098,458483,460795,2868,0.00203862
127.34000000,0.02213496,7557,0.00749909,0.00000000,0,0.00000055,459948,461733,2708,0.00211214
127.44000000,0.02165358,7849,0.00808910,0.00000000,0,0.00000047,461583,463769,3038,0.00117128
127.54000000,0.02512037,8225,0.00773013,0.00000000,0,0.00000051,463385,465616,3075,0.00117597
127.64000000,0.02374658,8958,0.00831640,0.00000000,0,0.00000042,465307,467707,3512,0.00122540
127.74000000,0.02656978,9546,0.00971258,0.00000000,0,0.00000052,467707,470172,3688,0.00204868
127.84000000,0.02778113,10242,0.01032356,0.00000000,0,0.00000034,469943,472432,3751,0.00128796
127.94000000,0.03010679,10715,0.01133492,0.00000000,0,0.00000039,472411,475610,4537,0.00211044
128.04000000,0.02917998,9380,0.01144744,0.00000000,0,0.00000040,475610,478428,4012,0.00125899
128.14000000,0.03145181,8704,0.01044298,0.00000000,0,0.00000039,478398,481045,3785,0.00129066
128.24000000,0.03371755,8154,0.01040889,0.00000000,0,0.00000038,481045,483746,3828,0.00129423
128.34000000,0.03230841,8002,0.01264458,0.00000000,0,0.00000038,483746,486672,4057,0.00162280
128.44000000,0.02722500,7655,0.00910642,0.00000000,0,0.00000058,486506,489449,3774,0.00128614
128.54000000,0.02874076,7548,0.01164181,0.00000000,0,0.00000097,489449,492593,3877,0.00129720
128.64000000,0.03018332,7482,0.01182291,0.00000000,0,0.00000064,492111,494735,3733,0.00129314
128.74000000,0.02809995,7587,0.01052454,0.00000000,0,0.00000035,494729,497585,3734,0.00124546
128.84000000,0.02909121,7623,0.01037626,0.00000000,0,0.00000047,497585,500609,4077,0.00206149
128.94000000,0.03285146,7572,0.01054671,0.00000000,0,0.00000081,500609,503560,3804,0.00122499
129.04000000,0.03175307,7506,0.01342890,0.00000000,0,0.00000039,503069,506350,3978,0.00207887
129.14000000,0.03147763,7431,0.01365408,0.00000000,0,0.00000059,504911,507468,3784,0.00124910
129.24000000,0.02943895,7490,0.01124460,0.00000000,0,0.00000074,506307,509116,3959,0.00123648
129.34000000,0.02738156,7449,0.00830557,0.00000000,0,0.00000061,509116,511518,3429,0.00123606
129.44000000,0.03903627,7406,0.01338169,0.00000000,0,0.00000064,511518,513757,3463,0.00121645
129.54000000,0.02854088,7363,0.00936743,0.00000000,0,0.00000063,513757,515794,3064,0.00121060
129.64000000,0.02856224,7369,0.00771110,0.00000000,0,0.00000064,515794,517498,2753,0.00124891
129.74000000,0.02812899,7309,0.00758418,0.00000000,0,0.00000054,517498,519102,2595,0.00205380
129.84000000,0.02506258,7349,0.00720327,0.00000000,0,0.00000053,519011,520288,2353,0.00222096
129.94000000,0.02552079,7312,0.00709578,0.00000000,0,0.00000099,520288,521452,2360,0.00208859
130.04000000,0.02534220,7336,0.00723885,0.00000000,0,0.00000069,521452,522372,2204,0.00206075
130.14000000,0.02300849,7315,0.00546371,0.00000000,0,0.00000038,522372,523525,2118,0.00210126
130.24000000,0.02834236,7383,0.01061404,0.00000000,0,0.00000040,523525,524836,2025,0.00124065
130.34000000,0.02557790,7351,0.00746258,0.00000000,0,0.00000062,523177,524098,1762,0.00124498
130.44000000,0.03038715,7346,0.00506951,0.00000000,0,0.00000078,523843,524629,1616,0.00121296
130.54000000,0.03088706,7329,0.00576952,0.00000000,0,0.00000067,524629,525493,1815,0.00122081
130.64000000,0.02491691,7305,0.00388105,0.00000000,0,0.00000088,525493,526323,1676,0.00124244
130.74000000,0.02628310,7358,0.00369949,0.00000000,0,0.00000066,526323,527101,1449,0.00121480
130.84000000,0.02122977,7329,0.00360021,0.00000000,0,0.00000038,527101,527842,1488,0.00211212
130.94000000,0.02443224,7324,0.00602899,0.00000000,0,0.00000113,527842,528439,1257,0.00203271
131.04000000,0.02190266,7347,0.00331137,0.00000000,0,0.00000069,527776,528352,1184,0.00208134
131.14000000,0.02339962,7347,0.00301852,0.00000000,0,0.00000068,528352,528793,1086,0.00196765
131.24000000,0.02070497,7356,0.00290156,0.00000000,0,0.00000044,528793,529207,968,0.00121926
131.34000000,0.02947530,7320,0.00378859,0.00000000,0,0.00000062,529207,529630,1216,0.00120803
131.44000000,0.02513743,7320,0.00227506,0.00000000,0,0.00000064,529630,529897,858,0.00207544
131.54000000,0.02036410,7310,0.00236460,0.00000000,0,0.00000063,529897,530250,819,0.00212604
131.64000000,0.02544279,7291,0.00215310,0.00000000,0,0.00000051,530250,530632,837,0.00127904
131.74000000,0.02093426,7370,0.00260090,0.00000000,0,0.00000058,530632,531030,983,0.00217246
131.84000000,0.01994606,7316,0.00229692,0.00000000,0,0.00000054,531030,531152,736,0.00209913
131.94000000,0.02213691,7333,0.00172169,0.00000000,0,0.00000054,531152,531215,488,0.00128359
132.04000000,0.02090884,7330,0.00152948,0.00000000,0,0.00000066,531215,531309,515,0.00207014
132.14000000,0.01989645,7334,0.00230636,0.00000000,0,0.00000045,531309,531578,900,0.00210537
132.24000000,0.01986858,7321,0.00164775,0.00000000,0,0.00000037,531578,531730,548,0.00120123
132.34000000,0.02395201,7348,0.00130540,0.00000000,0,0.00000094,531730,531837,447,0.00208886
132.44000000,0.01904320,7349,0.00153700,0.00000000,0,0.00000042,531837,532045,605,0.00207908
132.54000000,0.02102405,7323,0.00201385,0.00000000,0,0.00000064,532045,532277,694,0.00120486
132.64000000,0.02135077,7332,0.00166180,0.00000000,0,0.00000062,532277,532391,536,0.00124184
132.74000000,0.01906770,7309,0.00143897,0.00000000,0,0.00000055,532391,532420,413,0.00207056
132.84500000,0.01842718,7316,0.00100476,0.00000000,0,0.00000042,532420,532565,380,0.00124275
132.94500000,0.02205635,7343,0.00103882,0.00000000,0,0.00000071,532565,532643,366,0.00207764
133.04500000,0.02669325,7302,0.00280639,0.00000000,0,0.00000052,532643,532657,710,0.00217329
133.14000000,0.02490747,7321,0.00121452,0.00000000,0,0.00000072,532657,532716,284,0.00124275
133.24000000,0.02634061,7346,0.00244873,0.00000000,0,0.00000064,532716,532899,680,0.00128147
133.34500000,0.02527315,7345,0.00121155,0.00000000,0,0.00000064,532899,532958,290,0.00214308
133.44000000,0.01807752,7371,0.00072083,0.00000000,0,0.00000046,532958,533083,274,0.00207602
133.54000000,0.02014186,7327,0.00164685,0.00000000,0,0.00000056,533083,533198,522,0.00210606
133.64000000,0.01838759,7333,0.00061447,0.00000000,0,0.00000045,533198,533244,211,0.00209563
133.74000000,0.02674059,7297,0.00118066,0.00000000,0,0.00000087,533244,533349,292,0.00205127
133.84000000,0.02523238,7323,0.00117186,0.00000000,0,0.00000062,533349,533524,445,0.00120717
133.94000000,0.01913223,7355,0.00078996,0.00000000,0,0.00000042,533524,533536,231,0.00124323
134.04500000,0.02153192,7314,0.00277594,0.00000000,0,0.00000074,533536,533624,585,0.00134214
134.14500000,0.02612546,7328,0.00114907,0.00000000,0,0.00000060,533624,533481,325,0.00210886
